text_id,paper_discipline,level_cat,student_gender,speaker_status,paper_type,token,per_mil
PSY.G0.36.1,Psychology,G0,F,NNS,Report,was,663.13
PSY.G0.36.1,Psychology,G0,F,NNS,Report,were,1326.26
PSY.G0.36.1,Psychology,G0,F,NNS,Report,people,0
PSY.G0.37.1,Psychology,G0,F,NS,Essay,the,80310.88
PSY.G0.37.1,Psychology,G0,F,NS,Essay,i,0
PSY.G0.37.1,Psychology,G0,F,NS,Essay,we,0
PSY.G0.37.1,Psychology,G0,F,NS,Essay,will,3238.34
PSY.G0.37.1,Psychology,G0,F,NS,Essay,would,0
PSY.G0.37.1,Psychology,G0,F,NS,Essay,may,0
PSY.G0.37.1,Psychology,G0,F,NS,Essay,is,16191.71
PSY.G0.37.1,Psychology,G0,F,NS,Essay,was,323.83
PSY.G0.37.1,Psychology,G0,F,NS,Essay,were,647.67
PSY.G0.37.1,Psychology,G0,F,NS,Essay,people,647.67
PSY.G0.38.1,Psychology,G0,F,NS,Report,the,45981.05
PSY.G0.38.1,Psychology,G0,F,NS,Report,i,0
PSY.G0.38.1,Psychology,G0,F,NS,Report,we,0
PSY.G0.38.1,Psychology,G0,F,NS,Report,will,1755
PSY.G0.38.1,Psychology,G0,F,NS,Report,would,1404
PSY.G0.38.1,Psychology,G0,F,NS,Report,may,3861
PSY.G0.38.1,Psychology,G0,F,NS,Report,is,4914
PSY.G0.38.1,Psychology,G0,F,NS,Report,was,8424.01
PSY.G0.38.1,Psychology,G0,F,NS,Report,were,8424.01
PSY.G0.38.1,Psychology,G0,F,NS,Report,people,1404
PSY.G0.38.2,Psychology,G0,F,NS,Critique,the,46732.38
PSY.G0.38.2,Psychology,G0,F,NS,Critique,i,0
PSY.G0.38.2,Psychology,G0,F,NS,Critique,we,0
PSY.G0.38.2,Psychology,G0,F,NS,Critique,will,1460.39
PSY.G0.38.2,Psychology,G0,F,NS,Critique,would,12413.29
PSY.G0.38.2,Psychology,G0,F,NS,Critique,may,1825.48
PSY.G0.38.2,Psychology,G0,F,NS,Critique,is,6571.74
PSY.G0.38.2,Psychology,G0,F,NS,Critique,was,2190.58
PSY.G0.38.2,Psychology,G0,F,NS,Critique,were,2190.58
PSY.G0.38.2,Psychology,G0,F,NS,Critique,people,365.1
PSY.G0.39.1,Psychology,G0,F,NS,ResearchPaper,the,47027.84
PSY.G0.39.1,Psychology,G0,F,NS,ResearchPaper,i,1504.89
PSY.G0.39.1,Psychology,G0,F,NS,ResearchPaper,we,13920.24
PSY.G0.39.1,Psychology,G0,F,NS,ResearchPaper,will,1504.89
PSY.G0.39.1,Psychology,G0,F,NS,ResearchPaper,would,6019.56
PSY.G0.39.1,Psychology,G0,F,NS,ResearchPaper,may,1128.67
PSY.G0.39.1,Psychology,G0,F,NS,ResearchPaper,is,5643.34
PSY.G0.39.1,Psychology,G0,F,NS,ResearchPaper,was,5643.34
PSY.G0.39.1,Psychology,G0,F,NS,ResearchPaper,were,6772.01
PSY.G0.39.1,Psychology,G0,F,NS,ResearchPaper,people,0
PSY.G0.40.1,Psychology,G0,F,NS,Report,the,39418.11
PSY.G0.40.1,Psychology,G0,F,NS,Report,i,4223.37
PSY.G0.40.1,Psychology,G0,F,NS,Report,we,0
PSY.G0.40.1,Psychology,G0,F,NS,Report,will,469.26
PSY.G0.40.1,Psychology,G0,F,NS,Report,would,469.26
PSY.G0.40.1,Psychology,G0,F,NS,Report,may,2346.32
PSY.G0.40.1,Psychology,G0,F,NS,Report,is,9385.27
PSY.G0.40.1,Psychology,G0,F,NS,Report,was,5631.16
PSY.G0.40.1,Psychology,G0,F,NS,Report,were,9854.53
PSY.G0.40.1,Psychology,G0,F,NS,Report,people,2815.58
PSY.G0.40.2,Psychology,G0,F,NS,Report,the,40780.14
PSY.G0.40.2,Psychology,G0,F,NS,Report,i,1182.03
PSY.G0.40.2,Psychology,G0,F,NS,Report,we,0
PSY.G0.40.2,Psychology,G0,F,NS,Report,will,0
PSY.G0.40.2,Psychology,G0,F,NS,Report,would,2955.08
PSY.G0.40.2,Psychology,G0,F,NS,Report,may,4137.12
PSY.G0.40.2,Psychology,G0,F,NS,Report,is,18321.51
PSY.G0.40.2,Psychology,G0,F,NS,Report,was,15366.43
PSY.G0.40.2,Psychology,G0,F,NS,Report,were,1773.05
PSY.G0.40.2,Psychology,G0,F,NS,Report,people,0
PSY.G0.41.1,Psychology,G0,F,NS,Report,the,60981
PSY.G0.41.1,Psychology,G0,F,NS,Report,i,0
PSY.G0.41.1,Psychology,G0,F,NS,Report,we,0
PSY.G0.41.1,Psychology,G0,F,NS,Report,will,0
PSY.G0.41.1,Psychology,G0,F,NS,Report,would,1767.57
PSY.G0.41.1,Psychology,G0,F,NS,Report,may,3535.13
PSY.G0.41.1,Psychology,G0,F,NS,Report,is,9721.61
PSY.G0.41.1,Psychology,G0,F,NS,Report,was,3535.13
PSY.G0.41.1,Psychology,G0,F,NS,Report,were,15024.3
PSY.G0.41.1,Psychology,G0,F,NS,Report,people,0
PSY.G0.42.1,Psychology,G0,F,NS,Report,the,32506.42
PSY.G0.42.1,Psychology,G0,F,NS,Report,i,0
PSY.G0.42.1,Psychology,G0,F,NS,Report,we,0
PSY.G0.42.1,Psychology,G0,F,NS,Report,will,855.43
PSY.G0.42.1,Psychology,G0,F,NS,Report,would,0
PSY.G0.42.1,Psychology,G0,F,NS,Report,may,4277.16
PSY.G0.42.1,Psychology,G0,F,NS,Report,is,13686.91
PSY.G0.42.1,Psychology,G0,F,NS,Report,was,17964.07
PSY.G0.42.1,Psychology,G0,F,NS,Report,were,5132.59
PSY.G0.42.1,Psychology,G0,F,NS,Report,people,0
PSY.G0.42.2,Psychology,G0,F,NS,Report,the,39840.64
PSY.G0.42.2,Psychology,G0,F,NS,Report,i,0
PSY.G0.42.2,Psychology,G0,F,NS,Report,we,0
PSY.G0.42.2,Psychology,G0,F,NS,Report,will,0
PSY.G0.42.2,Psychology,G0,F,NS,Report,would,1992.03
PSY.G0.42.2,Psychology,G0,F,NS,Report,may,1992.03
PSY.G0.42.2,Psychology,G0,F,NS,Report,is,5976.1
PSY.G0.42.2,Psychology,G0,F,NS,Report,was,23904.38
PSY.G0.42.2,Psychology,G0,F,NS,Report,were,5976.1
PSY.G0.42.2,Psychology,G0,F,NS,Report,people,0
PSY.G0.43.1,Psychology,G0,F,NS,Proposal,the,48080.98
PSY.G0.43.1,Psychology,G0,F,NS,Proposal,i,7169.97
PSY.G0.43.1,Psychology,G0,F,NS,Proposal,we,843.53
PSY.G0.43.1,Psychology,G0,F,NS,Proposal,will,5904.68
PSY.G0.43.1,Psychology,G0,F,NS,Proposal,would,21088.15
PSY.G0.43.1,Psychology,G0,F,NS,Proposal,may,421.76
PSY.G0.43.1,Psychology,G0,F,NS,Proposal,is,18135.81
PSY.G0.43.1,Psychology,G0,F,NS,Proposal,was,421.76
PSY.G0.43.1,Psychology,G0,F,NS,Proposal,were,1687.05
PSY.G0.43.1,Psychology,G0,F,NS,Proposal,people,0
PSY.G1.01.1,Psychology,G1,M,NS,Report,the,56641.4
PSY.G1.01.1,Psychology,G1,M,NS,Report,i,2792.18
PSY.G1.01.1,Psychology,G1,M,NS,Report,we,1994.42
PSY.G1.01.1,Psychology,G1,M,NS,Report,will,1595.53
PSY.G1.01.1,Psychology,G1,M,NS,Report,would,3191.07
PSY.G1.01.1,Psychology,G1,M,NS,Report,may,1994.42
PSY.G1.01.1,Psychology,G1,M,NS,Report,is,8775.43
PSY.G1.01.1,Psychology,G1,M,NS,Report,was,3988.83
PSY.G1.01.1,Psychology,G1,M,NS,Report,were,797.77
PSY.G1.01.1,Psychology,G1,M,NS,Report,people,398.88
PSY.G1.02.1,Psychology,G1,F,NNS,Report,the,47846.89
PSY.G1.02.1,Psychology,G1,F,NNS,Report,i,598.09
PSY.G1.02.1,Psychology,G1,F,NNS,Report,we,7775.12
PSY.G1.02.1,Psychology,G1,F,NNS,Report,will,1794.26
PSY.G1.02.1,Psychology,G1,F,NNS,Report,would,6578.95
PSY.G1.02.1,Psychology,G1,F,NNS,Report,may,4186.6
PSY.G1.02.1,Psychology,G1,F,NNS,Report,is,5980.86
PSY.G1.02.1,Psychology,G1,F,NNS,Report,was,4784.69
PSY.G1.02.1,Psychology,G1,F,NNS,Report,were,4784.69
PSY.G1.02.1,Psychology,G1,F,NNS,Report,people,0
PSY.G1.03.1,Psychology,G1,F,NS,Report,the,48284.9
PSY.G1.03.1,Psychology,G1,F,NS,Report,i,1310.9
PSY.G1.03.1,Psychology,G1,F,NS,Report,we,873.93
PSY.G1.03.1,Psychology,G1,F,NS,Report,will,1310.9
PSY.G1.03.1,Psychology,G1,F,NS,Report,would,1529.39
PSY.G1.03.1,Psychology,G1,F,NS,Report,may,1310.9
PSY.G1.03.1,Psychology,G1,F,NS,Report,is,17260.21
PSY.G1.03.1,Psychology,G1,F,NS,Report,was,4151.19
PSY.G1.03.1,Psychology,G1,F,NS,Report,were,2184.84
PSY.G1.03.1,Psychology,G1,F,NS,Report,people,873.93
PSY.G1.04.1,Psychology,G1,M,NS,Report,the,53129.55
PSY.G1.04.1,Psychology,G1,M,NS,Report,i,0
PSY.G1.04.1,Psychology,G1,M,NS,Report,we,727.8
PSY.G1.04.1,Psychology,G1,M,NS,Report,will,1455.6
PSY.G1.04.1,Psychology,G1,M,NS,Report,would,727.8
PSY.G1.04.1,Psychology,G1,M,NS,Report,may,5094.61
PSY.G1.04.1,Psychology,G1,M,NS,Report,is,17467.25
PSY.G1.04.1,Psychology,G1,M,NS,Report,was,363.9
PSY.G1.04.1,Psychology,G1,M,NS,Report,were,363.9
PSY.G1.04.1,Psychology,G1,M,NS,Report,people,5822.42
PSY.G1.05.1,Psychology,G1,F,NS,Report,the,43047.62
PSY.G1.05.1,Psychology,G1,F,NS,Report,i,380.95
PSY.G1.05.1,Psychology,G1,F,NS,Report,we,2666.67
PSY.G1.05.1,Psychology,G1,F,NS,Report,will,8380.95
PSY.G1.05.1,Psychology,G1,F,NS,Report,would,8000
PSY.G1.05.1,Psychology,G1,F,NS,Report,may,2666.67
PSY.G1.05.1,Psychology,G1,F,NS,Report,is,8380.95
PSY.G1.05.1,Psychology,G1,F,NS,Report,was,1523.81
PSY.G1.05.1,Psychology,G1,F,NS,Report,were,4571.43
PSY.G1.05.1,Psychology,G1,F,NS,Report,people,8761.9
PSY.G1.06.1,Psychology,G1,F,NS,Proposal,the,48513.74
PSY.G1.06.1,Psychology,G1,F,NS,Proposal,i,2243.41
PSY.G1.06.1,Psychology,G1,F,NS,Proposal,we,1402.13
PSY.G1.06.1,Psychology,G1,F,NS,Proposal,will,10375.77
PSY.G1.06.1,Psychology,G1,F,NS,Proposal,would,2523.84
PSY.G1.06.1,Psychology,G1,F,NS,Proposal,may,7010.66
PSY.G1.06.1,Psychology,G1,F,NS,Proposal,is,5328.1
PSY.G1.06.1,Psychology,G1,F,NS,Proposal,was,841.28
PSY.G1.06.1,Psychology,G1,F,NS,Proposal,were,2243.41
PSY.G1.06.1,Psychology,G1,F,NS,Proposal,people,0
PSY.G1.07.1,Psychology,G1,F,NS,Report,the,63492.06
PSY.G1.07.1,Psychology,G1,F,NS,Report,i,2070.39
PSY.G1.07.1,Psychology,G1,F,NS,Report,we,0
PSY.G1.07.1,Psychology,G1,F,NS,Report,will,7246.38
PSY.G1.07.1,Psychology,G1,F,NS,Report,would,2415.46
PSY.G1.07.1,Psychology,G1,F,NS,Report,may,7591.44
PSY.G1.07.1,Psychology,G1,F,NS,Report,is,14147.69
PSY.G1.07.1,Psychology,G1,F,NS,Report,was,3105.59
PSY.G1.07.1,Psychology,G1,F,NS,Report,were,3105.59
PSY.G1.07.1,Psychology,G1,F,NS,Report,people,4485.85
PSY.G1.08.1,Psychology,G1,F,NS,Critique,the,37037.04
PSY.G1.08.1,Psychology,G1,F,NS,Critique,i,3044.14
PSY.G1.08.1,Psychology,G1,F,NS,Critique,we,2029.43
PSY.G1.08.1,Psychology,G1,F,NS,Critique,will,4058.85
PSY.G1.08.1,Psychology,G1,F,NS,Critique,would,507.36
PSY.G1.08.1,Psychology,G1,F,NS,Critique,may,1014.71
PSY.G1.08.1,Psychology,G1,F,NS,Critique,is,10654.49
PSY.G1.08.1,Psychology,G1,F,NS,Critique,was,2536.78
PSY.G1.08.1,Psychology,G1,F,NS,Critique,were,1014.71
PSY.G1.08.1,Psychology,G1,F,NS,Critique,people,0
PSY.G1.09.1,Psychology,G1,F,NS,Report,the,46689.9
PSY.G1.09.1,Psychology,G1,F,NS,Report,i,696.86
PSY.G1.09.1,Psychology,G1,F,NS,Report,we,0
PSY.G1.09.1,Psychology,G1,F,NS,Report,will,3484.32
PSY.G1.09.1,Psychology,G1,F,NS,Report,would,1045.3
PSY.G1.09.1,Psychology,G1,F,NS,Report,may,5923.34
PSY.G1.09.1,Psychology,G1,F,NS,Report,is,10801.39
PSY.G1.09.1,Psychology,G1,F,NS,Report,was,3135.89
PSY.G1.09.1,Psychology,G1,F,NS,Report,were,3484.32
PSY.G1.09.1,Psychology,G1,F,NS,Report,people,0
PSY.G1.10.1,Psychology,G1,F,NS,Critique,the,52548.61
PSY.G1.10.1,Psychology,G1,F,NS,Critique,i,8407.78
PSY.G1.10.1,Psychology,G1,F,NS,Critique,we,788.23
PSY.G1.10.1,Psychology,G1,F,NS,Critique,will,3678.4
PSY.G1.10.1,Psychology,G1,F,NS,Critique,would,3678.4
PSY.G1.10.1,Psychology,G1,F,NS,Critique,may,4203.89
PSY.G1.10.1,Psychology,G1,F,NS,Critique,is,23121.39
PSY.G1.10.1,Psychology,G1,F,NS,Critique,was,1050.97
PSY.G1.10.1,Psychology,G1,F,NS,Critique,were,1050.97
PSY.G1.10.1,Psychology,G1,F,NS,Critique,people,1576.46
PSY.G1.11.1,Psychology,G1,F,NNS,Report,the,46754.84
PSY.G1.11.1,Psychology,G1,F,NNS,Report,i,0
PSY.G1.11.1,Psychology,G1,F,NNS,Report,we,0
PSY.G1.11.1,Psychology,G1,F,NNS,Report,will,0
PSY.G1.11.1,Psychology,G1,F,NNS,Report,would,307.6
PSY.G1.11.1,Psychology,G1,F,NNS,Report,may,7997.54
PSY.G1.11.1,Psychology,G1,F,NNS,Report,is,7382.34
PSY.G1.11.1,Psychology,G1,F,NNS,Report,was,1537.99
PSY.G1.11.1,Psychology,G1,F,NNS,Report,were,922.79
PSY.G1.11.1,Psychology,G1,F,NNS,Report,people,1230.39
PSY.G1.11.3,Psychology,G1,F,NNS,Proposal,the,46125.46
PSY.G1.11.3,Psychology,G1,F,NNS,Proposal,i,5535.06
PSY.G1.11.3,Psychology,G1,F,NNS,Proposal,we,922.51
PSY.G1.11.3,Psychology,G1,F,NNS,Proposal,will,8302.58
PSY.G1.11.3,Psychology,G1,F,NNS,Proposal,would,922.51
PSY.G1.11.3,Psychology,G1,F,NNS,Proposal,may,8302.58
PSY.G1.11.3,Psychology,G1,F,NNS,Proposal,is,3690.04
PSY.G1.11.3,Psychology,G1,F,NNS,Proposal,was,922.51
PSY.G1.11.3,Psychology,G1,F,NNS,Proposal,were,922.51
PSY.G1.11.3,Psychology,G1,F,NNS,Proposal,people,0
PSY.G1.11.4,Psychology,G1,F,NNS,Essay,the,52483.07
PSY.G1.11.4,Psychology,G1,F,NNS,Essay,i,6207.67
PSY.G1.11.4,Psychology,G1,F,NNS,Essay,we,7900.68
PSY.G1.11.4,Psychology,G1,F,NNS,Essay,will,2257.34
PSY.G1.11.4,Psychology,G1,F,NNS,Essay,would,10722.35
PSY.G1.11.4,Psychology,G1,F,NNS,Essay,may,6772.01
PSY.G1.11.4,Psychology,G1,F,NNS,Essay,is,13544.02
PSY.G1.11.4,Psychology,G1,F,NNS,Essay,was,1128.67
PSY.G1.11.4,Psychology,G1,F,NNS,Essay,were,0
PSY.G1.11.4,Psychology,G1,F,NNS,Essay,people,10158.01
PSY.G1.11.5,Psychology,G1,F,NNS,Critique,the,56128.29
PSY.G1.11.5,Psychology,G1,F,NNS,Critique,i,4581.9
PSY.G1.11.5,Psychology,G1,F,NNS,Critique,we,381.83
PSY.G1.11.5,Psychology,G1,F,NNS,Critique,will,3054.6
PSY.G1.11.5,Psychology,G1,F,NNS,Critique,would,0
PSY.G1.11.5,Psychology,G1,F,NNS,Critique,may,16418.48
PSY.G1.11.5,Psychology,G1,F,NNS,Critique,is,11454.75
PSY.G1.11.5,Psychology,G1,F,NNS,Critique,was,0
PSY.G1.11.5,Psychology,G1,F,NNS,Critique,were,1145.48
PSY.G1.11.5,Psychology,G1,F,NNS,Critique,people,1909.13
PSY.G1.12.1,Psychology,G1,F,NS,Report,the,59286.15
PSY.G1.12.1,Psychology,G1,F,NS,Report,i,604.96
PSY.G1.12.1,Psychology,G1,F,NS,Report,we,604.96
PSY.G1.12.1,Psychology,G1,F,NS,Report,will,3932.24
PSY.G1.12.1,Psychology,G1,F,NS,Report,would,5142.17
PSY.G1.12.1,Psychology,G1,F,NS,Report,may,907.44
PSY.G1.12.1,Psychology,G1,F,NS,Report,is,13309.13
PSY.G1.12.1,Psychology,G1,F,NS,Report,was,1209.92
PSY.G1.12.1,Psychology,G1,F,NS,Report,were,6352.09
PSY.G1.12.1,Psychology,G1,F,NS,Report,people,1512.4
PSY.G1.13.1,Psychology,G1,F,NS,Report,the,24444.12
PSY.G1.13.1,Psychology,G1,F,NS,Report,i,0
PSY.G1.13.1,Psychology,G1,F,NS,Report,we,294.51
PSY.G1.13.1,Psychology,G1,F,NS,Report,will,883.52
PSY.G1.13.1,Psychology,G1,F,NS,Report,would,883.52
PSY.G1.13.1,Psychology,G1,F,NS,Report,may,8540.72
PSY.G1.13.1,Psychology,G1,F,NS,Report,is,8393.46
PSY.G1.13.1,Psychology,G1,F,NS,Report,was,1767.04
PSY.G1.13.1,Psychology,G1,F,NS,Report,were,1472.54
PSY.G1.13.1,Psychology,G1,F,NS,Report,people,0
PSY.G2.01.1,Psychology,G2,F,NS,ResearchPaper,the,40129.61
PSY.G2.01.1,Psychology,G2,F,NS,ResearchPaper,i,3489.53
PSY.G2.01.1,Psychology,G2,F,NS,ResearchPaper,we,997.01
PSY.G2.01.1,Psychology,G2,F,NS,ResearchPaper,will,4735.79
PSY.G2.01.1,Psychology,G2,F,NS,ResearchPaper,would,1744.77
PSY.G2.01.1,Psychology,G2,F,NS,ResearchPaper,may,249.25
PSY.G2.01.1,Psychology,G2,F,NS,ResearchPaper,is,8474.58
PSY.G2.01.1,Psychology,G2,F,NS,ResearchPaper,was,4486.54
PSY.G2.01.1,Psychology,G2,F,NS,ResearchPaper,were,7726.82
PSY.G2.01.1,Psychology,G2,F,NS,ResearchPaper,people,5732.8
PSY.G2.02.1,Psychology,G2,F,NS,Report,the,53868.76
PSY.G2.02.1,Psychology,G2,F,NS,Report,i,0
PSY.G2.02.1,Psychology,G2,F,NS,Report,we,326.48
PSY.G2.02.1,Psychology,G2,F,NS,Report,will,1632.39
PSY.G2.02.1,Psychology,G2,F,NS,Report,would,979.43
PSY.G2.02.1,Psychology,G2,F,NS,Report,may,4570.68
PSY.G2.02.1,Psychology,G2,F,NS,Report,is,10773.75
PSY.G2.02.1,Psychology,G2,F,NS,Report,was,979.43
PSY.G2.02.1,Psychology,G2,F,NS,Report,were,1958.86
PSY.G2.02.1,Psychology,G2,F,NS,Report,people,326.48
PSY.G2.02.2,Psychology,G2,F,NS,Report,the,59402.19
PSY.G2.02.2,Psychology,G2,F,NS,Report,i,0
PSY.G2.02.2,Psychology,G2,F,NS,Report,we,0
PSY.G2.02.2,Psychology,G2,F,NS,Report,will,0
PSY.G2.02.2,Psychology,G2,F,NS,Report,would,1135.07
PSY.G2.02.2,Psychology,G2,F,NS,Report,may,7188.8
PSY.G2.02.2,Psychology,G2,F,NS,Report,is,7945.52
PSY.G2.02.2,Psychology,G2,F,NS,Report,was,756.72
PSY.G2.02.2,Psychology,G2,F,NS,Report,were,4540.3
PSY.G2.02.2,Psychology,G2,F,NS,Report,people,378.36
PSY.G2.02.3,Psychology,G2,F,NS,Report,the,53108.81
PSY.G2.02.3,Psychology,G2,F,NS,Report,i,0
PSY.G2.02.3,Psychology,G2,F,NS,Report,we,0
PSY.G2.02.3,Psychology,G2,F,NS,Report,will,323.83
PSY.G2.02.3,Psychology,G2,F,NS,Report,would,2590.67
PSY.G2.02.3,Psychology,G2,F,NS,Report,may,5181.35
PSY.G2.02.3,Psychology,G2,F,NS,Report,is,7124.35
PSY.G2.02.3,Psychology,G2,F,NS,Report,was,2914.51
PSY.G2.02.3,Psychology,G2,F,NS,Report,were,8095.85
PSY.G2.02.3,Psychology,G2,F,NS,Report,people,0
PSY.G2.03.1,Psychology,G2,F,NS,Essay,the,51756.59
PSY.G2.03.1,Psychology,G2,F,NS,Essay,i,2509.41
PSY.G2.03.1,Psychology,G2,F,NS,Essay,we,0
PSY.G2.03.1,Psychology,G2,F,NS,Essay,will,2195.73
PSY.G2.03.1,Psychology,G2,F,NS,Essay,would,941.03
PSY.G2.03.1,Psychology,G2,F,NS,Essay,may,1882.06
PSY.G2.03.1,Psychology,G2,F,NS,Essay,is,15997.49
PSY.G2.03.1,Psychology,G2,F,NS,Essay,was,2195.73
PSY.G2.03.1,Psychology,G2,F,NS,Essay,were,627.35
PSY.G2.03.1,Psychology,G2,F,NS,Essay,people,313.68
PSY.G2.04.1,Psychology,G2,F,NS,Report,the,52846.5
PSY.G2.04.1,Psychology,G2,F,NS,Report,i,720.63
PSY.G2.04.1,Psychology,G2,F,NS,Report,we,2161.9
PSY.G2.04.1,Psychology,G2,F,NS,Report,will,1921.69
PSY.G2.04.1,Psychology,G2,F,NS,Report,would,480.42
PSY.G2.04.1,Psychology,G2,F,NS,Report,may,6005.28
PSY.G2.04.1,Psychology,G2,F,NS,Report,is,20658.18
PSY.G2.04.1,Psychology,G2,F,NS,Report,was,240.21
PSY.G2.04.1,Psychology,G2,F,NS,Report,were,2642.33
PSY.G2.04.1,Psychology,G2,F,NS,Report,people,0
PSY.G2.05.1,Psychology,G2,F,NS,Critique,the,72688.17
PSY.G2.05.1,Psychology,G2,F,NS,Critique,i,1720.43
PSY.G2.05.1,Psychology,G2,F,NS,Critique,we,2580.65
PSY.G2.05.1,Psychology,G2,F,NS,Critique,will,2580.65
PSY.G2.05.1,Psychology,G2,F,NS,Critique,would,4301.08
PSY.G2.05.1,Psychology,G2,F,NS,Critique,may,8172.04
PSY.G2.05.1,Psychology,G2,F,NS,Critique,is,28817.2
PSY.G2.05.1,Psychology,G2,F,NS,Critique,was,0
PSY.G2.05.1,Psychology,G2,F,NS,Critique,were,0
PSY.G2.05.1,Psychology,G2,F,NS,Critique,people,0
PSY.G2.06.1,Psychology,G2,F,NS,Report,the,62052.51
PSY.G2.06.1,Psychology,G2,F,NS,Report,i,0
PSY.G2.06.1,Psychology,G2,F,NS,Report,we,0
PSY.G2.06.1,Psychology,G2,F,NS,Report,will,2386.63
PSY.G2.06.1,Psychology,G2,F,NS,Report,would,0
PSY.G2.06.1,Psychology,G2,F,NS,Report,may,3579.95
PSY.G2.06.1,Psychology,G2,F,NS,Report,is,11933.17
PSY.G2.06.1,Psychology,G2,F,NS,Report,was,2386.63
PSY.G2.06.1,Psychology,G2,F,NS,Report,were,1193.32
PSY.G2.06.1,Psychology,G2,F,NS,Report,people,0
PSY.G2.06.2,Psychology,G2,F,NS,Report,the,49450.55
PSY.G2.06.2,Psychology,G2,F,NS,Report,i,0
PSY.G2.06.2,Psychology,G2,F,NS,Report,we,0
PSY.G2.06.2,Psychology,G2,F,NS,Report,will,0
PSY.G2.06.2,Psychology,G2,F,NS,Report,would,915.75
PSY.G2.06.2,Psychology,G2,F,NS,Report,may,1831.5
PSY.G2.06.2,Psychology,G2,F,NS,Report,is,5494.51
PSY.G2.06.2,Psychology,G2,F,NS,Report,was,13736.26
PSY.G2.06.2,Psychology,G2,F,NS,Report,were,5494.51
PSY.G2.06.2,Psychology,G2,F,NS,Report,people,915.75
PSY.G2.07.1,Psychology,G2,M,NS,Report,the,64370.13
PSY.G2.07.1,Psychology,G2,M,NS,Report,i,0
PSY.G2.07.1,Psychology,G2,M,NS,Report,we,251.45
PSY.G2.07.1,Psychology,G2,M,NS,Report,will,2514.46
PSY.G2.07.1,Psychology,G2,M,NS,Report,would,4274.58
PSY.G2.07.1,Psychology,G2,M,NS,Report,may,5028.92
PSY.G2.07.1,Psychology,G2,M,NS,Report,is,16343.98
PSY.G2.07.1,Psychology,G2,M,NS,Report,was,2011.57
PSY.G2.07.1,Psychology,G2,M,NS,Report,were,251.45
PSY.G2.07.1,Psychology,G2,M,NS,Report,people,0
PSY.G2.08.1,Psychology,G2,M,NS,Essay,the,41053.23
PSY.G2.08.1,Psychology,G2,M,NS,Essay,i,0
PSY.G2.08.1,Psychology,G2,M,NS,Essay,we,5945.64
PSY.G2.08.1,Psychology,G2,M,NS,Essay,will,2265.01
PSY.G2.08.1,Psychology,G2,M,NS,Essay,would,2265.01
PSY.G2.08.1,Psychology,G2,M,NS,Essay,may,4530.01
PSY.G2.08.1,Psychology,G2,M,NS,Essay,is,11325.03
PSY.G2.08.1,Psychology,G2,M,NS,Essay,was,1698.75
PSY.G2.08.1,Psychology,G2,M,NS,Essay,were,3114.38
PSY.G2.08.1,Psychology,G2,M,NS,Essay,people,3397.51
PSY.G2.09.1,Psychology,G2,M,NS,Report,the,36345.41
PSY.G2.09.1,Psychology,G2,M,NS,Report,i,1629.28
PSY.G2.09.1,Psychology,G2,M,NS,Report,we,7770.4
PSY.G2.09.1,Psychology,G2,M,NS,Report,will,2882.57
PSY.G2.09.1,Psychology,G2,M,NS,Report,would,3383.88
PSY.G2.09.1,Psychology,G2,M,NS,Report,may,2882.57
PSY.G2.09.1,Psychology,G2,M,NS,Report,is,10778.29
PSY.G2.09.1,Psychology,G2,M,NS,Report,was,2130.59
PSY.G2.09.1,Psychology,G2,M,NS,Report,were,2005.26
PSY.G2.09.1,Psychology,G2,M,NS,Report,people,5013.16
PSY.G2.10.1,Psychology,G2,F,NNS,Essay,the,71823.2
PSY.G2.10.1,Psychology,G2,F,NNS,Essay,i,8594.23
PSY.G2.10.1,Psychology,G2,F,NNS,Essay,we,1227.75
PSY.G2.10.1,Psychology,G2,F,NNS,Essay,will,1841.62
PSY.G2.10.1,Psychology,G2,F,NNS,Essay,would,2455.49
PSY.G2.10.1,Psychology,G2,F,NNS,Essay,may,2455.49
PSY.G2.10.1,Psychology,G2,F,NNS,Essay,is,24554.94
PSY.G2.10.1,Psychology,G2,F,NNS,Essay,was,1841.62
PSY.G2.10.1,Psychology,G2,F,NNS,Essay,were,613.87
PSY.G2.10.1,Psychology,G2,F,NNS,Essay,people,0
PSY.G2.10.2,Psychology,G2,F,NNS,Essay,the,60858.14
PSY.G2.10.2,Psychology,G2,F,NNS,Essay,i,6129.6
PSY.G2.10.2,Psychology,G2,F,NNS,Essay,we,0
PSY.G2.10.2,Psychology,G2,F,NNS,Essay,will,6567.43
PSY.G2.10.2,Psychology,G2,F,NNS,Essay,would,4378.28
PSY.G2.10.2,Psychology,G2,F,NNS,Essay,may,2626.97
PSY.G2.10.2,Psychology,G2,F,NNS,Essay,is,22329.25
PSY.G2.10.2,Psychology,G2,F,NNS,Essay,was,3064.8
PSY.G2.10.2,Psychology,G2,F,NNS,Essay,were,0
PSY.G2.10.2,Psychology,G2,F,NNS,Essay,people,437.83
PSY.G2.10.3,Psychology,G2,F,NNS,Report,the,39763.57
PSY.G2.10.3,Psychology,G2,F,NNS,Report,i,0
PSY.G2.10.3,Psychology,G2,F,NNS,Report,we,537.35
PSY.G2.10.3,Psychology,G2,F,NNS,Report,will,3224.07
PSY.G2.10.3,Psychology,G2,F,NNS,Report,would,0
